id,title,date
35921460,Audio Interview: Updated Covid-19 Vaccines and a Look at Monkeypox.,2022-08-03
36657823,Auricular manifestation of Mpox (monkeypox).,2023-01-19
36808326,"Author Correction: Impact of environmental pollutants Particulate Matter PM2.5, carbon monoxide, nitrogen dioxide and ozone on the incidence of Monkeypox cases in New York City.",2023-02-22
36443149,"Author's reply to letter to the editor on ""the first imported case of monkeypox in Taiwan"".",2022-10-09
36462748,"Authors' response comments on ""Diagnosis of monkeypox virus - An overview"".",2022-11-13
37616117,Authors' response: Bias in the vaccine effectiveness estimates of one-dose post-exposure prophylaxis against mpox.,2023-08-25
36901430,Automated Monkeypox Skin Lesion Detection Using Deep Learning and Transfer Learning Techniques.,2023-02-05
37027158,Availability and Accessibility of Live Nonreplicating Smallpox/Mpox Vaccine.,2023-04-11
36208864,Availability of monkeypox vaccinations for low and middle-income countries: Challenges and recommendations.,2022-09-17
35973747,"Availability, scope and quality of monkeypox clinical management guidelines globally: a systematic review.",2022-06-08
38077688,"Awareness and Knowledge of the General Population About Monkeypox Disease in Riyadh, Saudi Arabia.",2023-12-08
36087548,Awareness and preparedness of human monkeypox outbreak among university student: Time to worry or one to ignore?,2022-06-19
36997990,Awareness of mpox-related knowledge among men who have sex with men in China.,2022-10-06
37488366,"Awareness, Attitude, and Knowledge Among the Healthcare Workers in China at the Onset of the Oversea Monkeypox Outbreak.",2022-11-19
36055629,B.1 as a new human monkeypox sublineage that linked with the monkeypox virus (MPXV) 2022 outbreak - Correspondence.,2022-08-11
36042925,BA.5 and Monkeypox: A wakeup call for public health in Pakistan.,2022-08-06
38131884,Bacterial Pneumonia and Cryptogenic Pleuritis after Probable Monkeypox Virus Infection: A Case Report.,2023-10-29
36582633,Be prepare to tackle Human Monkeypox: A real challenge for Bangladesh.,2022-09-16
37502608,Behavioral aspects and the transmission of Monkeypox: A novel approach to determine the probability of transmission for sexually transmissible diseases.,2023-04-16
37631936,Belarusian Healthcare Professionals' Views on Monkeypox and Vaccine Hesitancy.,2023-06-12
37741622,Beware of drug resistance: Let's not lose tecovirimat against mpox.,2023-07-30
38234948,Beyond Borders: Monkeypox Case on Madeira Island.,2023-12-18
36381615,Beyond Sex: Human Monkeypox Virus is an Emerging Threat to Marginalized Populations.,2022-10-13
37624565,Beyond skin deep: shedding light on the neuropsychiatric consequences of Monkeypox (Mpox).,2023-05-20
36546405,Beyond stigma: Monkeypox infection in a 27-year-old woman.,2022-12-10
36254159,Bhutan's preparedness for monkeypox outbreak.,2022-10-18
35644836,Bibliometric analysis of global research trends on monkeypox: Are we ready to face this challenge?,2022-05-26
36238247,Bibliometric analysis of human monkeypox research from 1975 to 2022 and novel prevention and control strategies.,2022-07-16
36176537,Bibliometric analysis of monkeypox: Need for more research articles from Africa.,2022-07-05
37661324,Bilateral Conjunctivitis in the Course of Monkeypox Infection.,2023-09-05
36332786,Biochemical study of monkeypox zoonotic disease associated human skin dysbiosis and soft tissue injury - Correspondence.,2022-09-07
36968018,Bioinformatic approaches to draft the viral genome sequence of Canary Islands cases related to the multicountry mpox virus 2022-outbreak.,2022-11-16
36406058,"Biological characteristics, biosafety prevention and control strategies for the 2022 multi-country outbreak of monkeypox.",2022-09-14
36799792,Biosensor as a novel alternative approach for early diagnosis of monkeypox virus.,2022-11-02
36560522,Biothermodynamics of Viruses from Absolute Zero (1950) to Virothermodynamics (2022).,2022-11-11
36574862,Blistering exanthems in the times of monkeypox-Keep calm and do not panic!,2022-10-04
37359326,Blockchain-enabled healthcare monitoring system for early Monkeypox detection.,2023-04-10
36125481,Blood Donors Need Not Be Screened for Monkeypox.,2022-09-20
36477495,Breakthrough Infections after Postexposure Vaccination against Mpox.,2022-12-09
36481365,Breakthrough monkeypox infection among individuals previously immunized with smallpox or monkeypox vaccination.,2022-11-30
37660327,Breakthrough mpox despite two-dose vaccination.,2023-07-14
36871828,Burden and severity of mpox in Mexico 6 months into the outbreak.,2023-01-07
38028660,COVID-19 and beyond: leveraging artificial intelligence for enhanced outbreak control.,2023-07-25
36591217,COVID-19 and monkeypox co-infection: A rapid systematic review.,2022-11-10
38013151,COVID-19 breakthrough infections among people living with and without HIV: A statewide cohort analysis.,2023-10-16
36274044,COVID-19 pandemic mistakes and monkeypox: Correspondence.,2022-10-03
36028141,"COVID-19, Monkeypox and the mounting burden of surgical diseases: A call for social innovation in surgery? - Correspondence.",2022-07-27
36589906,"COVID-19, Monkeypox, climate change and surgery: A syndemic undermines the right to be operated in a clean, healthy and sustainable environment.",2022-08-05
36814429,"COVID-19, monkeypox, climate change and surgery: Correspondence.",2023-01-05
36478250,CRISPR-Cas12-based field-deployable system for rapid detection of synthetic DNA sequence of the monkeypox virus genome.,2022-11-21
37515526,CRISPR-Cas12a assisted specific detection of mpox virus.,2023-06-15
36084670,CRISPR-Cas12a-based detection of monkeypox virus.,2022-08-28
37154683,CRISPR/Cas12a Technology Combined with Recombinase Polymerase Amplification for Rapid and Portable Monkeypox Virus Detection.,2023-06-19
37066613,CRISPR/Cas12a-mediated ultrasensitive and on-site monkeypox viral testing.,2023-05-08
37315514,"CROI 2023: Epidemiology, Diagnosis, and Management of MPox.",2023-06-16
37704200,CROI 2023: Tuberculosis and Infectious Complications in Persons With HIV.,2023-09-15
37162597,CT findings of proctitis in two patients with Mpox.,2023-02-24
36028491,Call for a unified approach to Monkeypox infection in pregnancy: Lessons from the COVID-19 pandemic.,2022-06-05
37110278,Can Acanthamoeba Harbor Monkeypox Virus?,2023-02-20
37161504,Can ChatGPT/GPT-4 assist surgeons in confronting patients with Mpox and handling future epidemics?,2023-04-28
38013583,Can The Monkeypox Virus Pose A Potential Threat For Pakistan With New Emerging Cases?,2023-11-29
36924788,Can a single dose of Modified Vaccinia Ankara-Bavarian Nordic vaccine protect against mpox?,2023-02-08
36153182,Can a smallpox drug treat monkeypox? Compassionate use of tecovirimat for monkeypox infection.,2022-08-31
36008714,Can a smallpox drug treat monkeypox? Here's what scientists know.,2022-08-26
38024516,Can monkeypox be a sexually transmitted infection?,2022-06-18
36356826,Can monkeypox virus be transmitted through the air? - Correspondence.,2022-09-08
37380955,Can the current monkeypox affect the heart? A systematic review of case series and case report.,2023-03-08
37753488,Cardiac Involvement in Monkeypox Outbreak.,2023-04-04
37117055,Cardiac events following JYNNEOS vaccination for prevention of Mpox.,2022-12-04
37302648,Cardiovascular Manifestations of Human Monkeypox Virus: An Updated Review.,2023-06-02
36739643,Cardiovascular manifestations of monkeypox virus outbreak: An overview of the reported cases.,2022-11-15
37615561,Case Investigation and Contact Tracing in US State and Local Public Health Agencies: Sustaining Capacities and Applying Lessons Learned From the COVID-19 Pandemic and 2022 Mpox Outbreak.,2023-09-28
36537672,Case Presentation: Monkeypox.,2022-12-20
36856759,"Case Report and Literature Review of Occupational Transmission of Monkeypox Virus to Healthcare Workers, South Korea.",2023-04-21
36716741,Case Report: Mpox - Not Just a Rash.,2022-09-28
36375467,Case Report: Symptomatic Herpes Simplex Virus Type 2 and Monkeypox Coinfection in an Adult Male.,2022-08-05
36707246,Case of apparent mpox reinfection.,2022-12-27
36508716,Case report of a man with HIV presenting with malignant syphilis.,2022-09-25
36684566,Case report: From monkeypox pharyngitis to myopericarditis and atypical skin lesions.,2022-09-16
35672392,Case series of monkeypox infections.,2022-06-08
37576001,Case series of perianal and pelvic MRI imaging findings in monkeypox.,2022-08-09
37852607,Case study: breakthrough mpox infection in Aotearoa New Zealand and Australia after completed two-dose course of subcutaneous modified vaccinia Ankara (MVA-BN) vaccines.,2023-07-28
38249378,Cases of Monkeypox show highly-overlapping co-infection with HIV and syphilis.,2023-08-13
37416038,Cellulitis or Lymphadenopathy: A Challenging Monkeypox Virus Infection Case.,2023-05-13
36671583,Chain-Engineering-Based De Novo Drug Design against MPXVgp169 Virulent Protein of Monkeypox Virus: A Molecular Modification Approach.,2022-10-21
36737150,Challenges and perspectives of multi-virus biosensing techniques: A review.,2022-10-10
37276922,Challenges in the treatment and prevention of monkeypox infection; A comprehensive review.,2023-02-09
37906357,Changes in Sexual Behaviors Due to Mpox: a Cross-Sectional Study of Sexual and Gender Minority Individuals in Illinois.,2023-10-17
37844695,Changing face of mpox.,2023-09-22
36804274,Characteristics and Management of Ocular Involvement in Individuals with Monkeypox Disease.,2022-11-14
36729995,Characteristics and clinical manifestations of monkeypox among people with and without HIV in the United States: a retrospective cohort.,2023-02-03
37125825,Characteristics of 86 individuals with mpox diagnosed at Copenhagen University Hospital.,2023-05-03
36301814,"Characteristics of JYNNEOS Vaccine Recipients Before and During a Large Multiday LGBTQIA+ Festival - Louisiana, August 9-September 5, 2022.",2022-10-27
36940183,Characteristics of Mpox Vaccine Recipients Among a Sample of Men Who Have Sex With Men With Presumed Exposure to Mpox.,2023-06-12
37212540,"Characteristics of mpox positive, versus mpox negative, and mpox unsuspected clients from the Centre of Sexual Health, Public Health Service of Amsterdam, 20 May to 15 September 2022.",2023-02-12
37903060,Characteristics of possible mpox reinfection cases: literature review.,2023-09-24
37949306,Characteristics of women diagnosed with mpox infection compared to men: A case series from Brazil.,2023-07-31
37212258,"Characterization of immune response against monkeypox virus in cohorts of infected patients, historic and newly vaccinated subjects.",2023-04-20
36969617,Characterization of interventional clinical trials for monkeypox; systematic review of ClinicalTrials.gov database.,2023-01-14
36445152,Characterization of the Cytopathic Effects of Monkeypox Virus Isolated from Clinical Specimens and Differentiation from Common Viral Exanthems.,2022-11-30
37498174,"Characterization, Directed Evolution, and Targeting of DNA Virus-Encoded RNA Capping Enzymes Using Phenotypic Yeast Platforms.",2023-08-21
37149512,ChatGPT Applications and Challenges in Controlling Monkey Pox in Pakistan.,2023-05-01
37531040,Cheminformatics and machine learning approaches for repurposing anti-viral compounds against monkeypox virus thymidylate kinase.,2023-01-15
36208016,China and monkeypox: Correspondence.,2022-08-07
36407117,"Cholera amid COVID-19: Call from three nations; India, Bangladesh, and Nepal.",2022-08-29
36355271,Cidofovir for treating complicated monkeypox in a man with acquired immune deficiency syndrome.,2022-08-25
38019211,"Clade I-Associated Mpox Cases Associated with Sexual Contact, the Democratic Republic of the Congo.",2023-12-22
36828004,Clade IIb A.3 monkeypox virus: an imported lineage during a large global outbreak.,2023-01-19
37877055,Classic IgA-Vasculitis With Nephrotic Range Proteinuria - Rare Presentation in an Adult.,2022-11-03
37175030,Classification of Monkeypox Images Using LIME-Enabled Investigation of Deep Convolutional Neural Network.,2023-02-06
