iso2,pageviews_ceil,project,year,month
CO,9162000,en.wikipedia,2022,1
CL,8758000,en.wikipedia,2022,1
EE,8447000,en.wikipedia,2022,1
GH,8237000,en.wikipedia,2022,1
BA,6480000,en.wikipedia,2022,1
MA,6441000,en.wikipedia,2022,1
QA,6409000,en.wikipedia,2022,1
--,6337000,en.wikipedia,2022,1
MK,6254000,en.wikipedia,2022,1
PE,6220000,en.wikipedia,2022,1
LV,6192000,en.wikipedia,2022,1
GE,5904000,en.wikipedia,2022,1
IQ,5434000,en.wikipedia,2022,1
DZ,5427000,en.wikipedia,2022,1
PR,5242000,en.wikipedia,2022,1
AL,5201000,en.wikipedia,2022,1
TZ,4868000,en.wikipedia,2022,1
KW,4833000,en.wikipedia,2022,1
CY,4502000,en.wikipedia,2022,1
ET,4290000,en.wikipedia,2022,1
IS,4247000,en.wikipedia,2022,1
LB,4172000,en.wikipedia,2022,1
KH,3995000,en.wikipedia,2022,1
AZ,3895000,en.wikipedia,2022,1
MT,3763000,en.wikipedia,2022,1
JO,3601000,en.wikipedia,2022,1
CR,3312000,en.wikipedia,2022,1
UG,3303000,en.wikipedia,2022,1
TT,3302000,en.wikipedia,2022,1
LU,3254000,en.wikipedia,2022,1
VE,3227000,en.wikipedia,2022,1
JM,3147000,en.wikipedia,2022,1
BH,3015000,en.wikipedia,2022,1
DO,2999000,en.wikipedia,2022,1
BY,2979000,en.wikipedia,2022,1
MD,2966000,en.wikipedia,2022,1
KZ,2960000,en.wikipedia,2022,1
TN,2956000,en.wikipedia,2022,1
OM,2928000,en.wikipedia,2022,1
MM,2894000,en.wikipedia,2022,1
EC,2836000,en.wikipedia,2022,1
MU,2800000,en.wikipedia,2022,1
PA,2462000,en.wikipedia,2022,1
ZM,2304000,en.wikipedia,2022,1
MN,2239000,en.wikipedia,2022,1
UZ,2226000,en.wikipedia,2022,1
AM,2191000,en.wikipedia,2022,1
UY,1934000,en.wikipedia,2022,1
ZW,1922000,en.wikipedia,2022,1
BN,1868000,en.wikipedia,2022,1
ME,1759000,en.wikipedia,2022,1
GT,1552000,en.wikipedia,2022,1
CM,1469000,en.wikipedia,2022,1
MV,1430000,en.wikipedia,2022,1
BW,1362000,en.wikipedia,2022,1
SD,1331000,en.wikipedia,2022,1
HN,1269000,en.wikipedia,2022,1
SO,1235000,en.wikipedia,2022,1
XK,1202000,en.wikipedia,2022,1
AF,1195000,en.wikipedia,2022,1
JE,1182000,en.wikipedia,2022,1
SV,1152000,en.wikipedia,2022,1
RW,1142000,en.wikipedia,2022,1
IM,1102000,en.wikipedia,2022,1
BS,1095000,en.wikipedia,2022,1
BO,1017000,en.wikipedia,2022,1
BB,1008000,en.wikipedia,2022,1
NA,985000,en.wikipedia,2022,1
LY,983000,en.wikipedia,2022,1
PY,942000,en.wikipedia,2022,1
PS,881000,en.wikipedia,2022,1
SY,829000,en.wikipedia,2022,1
CN,788000,en.wikipedia,2022,1
GY,774000,en.wikipedia,2022,1
KG,766000,en.wikipedia,2022,1
GU,741000,en.wikipedia,2022,1
MO,739000,en.wikipedia,2022,1
LR,735000,en.wikipedia,2022,1
MW,720000,en.wikipedia,2022,1
AO,695000,en.wikipedia,2022,1
SL,660000,en.wikipedia,2022,1
GG,643000,en.wikipedia,2022,1
NI,627000,en.wikipedia,2022,1
FJ,623000,en.wikipedia,2022,1
CI,614000,en.wikipedia,2022,1
MZ,597000,en.wikipedia,2022,1
SN,544000,en.wikipedia,2022,1
CD,537000,en.wikipedia,2022,1
CU,529000,en.wikipedia,2022,1
BT,517000,en.wikipedia,2022,1
SR,502000,en.wikipedia,2022,1
BZ,487000,en.wikipedia,2022,1
YE,464000,en.wikipedia,2022,1
LA,459000,en.wikipedia,2022,1
PG,404000,en.wikipedia,2022,1
BM,393000,en.wikipedia,2022,1
FO,388000,en.wikipedia,2022,1
KY,380000,en.wikipedia,2022,1
TM,375000,en.wikipedia,2022,1
LC,359000,en.wikipedia,2022,1
AW,358000,en.wikipedia,2022,1
SC,357000,en.wikipedia,2022,1
CW,346000,en.wikipedia,2022,1
GI,340000,en.wikipedia,2022,1
VI,314000,en.wikipedia,2022,1
MG,309000,en.wikipedia,2022,1
SS,299000,en.wikipedia,2022,1
HT,292000,en.wikipedia,2022,1
BJ,287000,en.wikipedia,2022,1
RE,277000,en.wikipedia,2022,1
LS,276000,en.wikipedia,2022,1
GM,270000,en.wikipedia,2022,1
AG,258000,en.wikipedia,2022,1
SZ,257000,en.wikipedia,2022,1
ER,242000,en.wikipedia,2022,1
GD,225000,en.wikipedia,2022,1
TG,219000,en.wikipedia,2022,1
TJ,197000,en.wikipedia,2022,1
GN,167000,en.wikipedia,2022,1
ML,166000,en.wikipedia,2022,1
CV,164000,en.wikipedia,2022,1
DJ,160000,en.wikipedia,2022,1
AD,156000,en.wikipedia,2022,1
AX,155000,en.wikipedia,2022,1
GP,154000,en.wikipedia,2022,1
MP,149000,en.wikipedia,2022,1
MR,144000,en.wikipedia,2022,1
BF,139000,en.wikipedia,2022,1
MC,136000,en.wikipedia,2022,1
DM,131000,en.wikipedia,2022,1
MQ,131000,en.wikipedia,2022,1
KN,129000,en.wikipedia,2022,1
VC,129000,en.wikipedia,2022,1
TC,128000,en.wikipedia,2022,1
GL,121000,en.wikipedia,2022,1
SX,116000,en.wikipedia,2022,1
GA,116000,en.wikipedia,2022,1
BI,99000,en.wikipedia,2022,1
TL,93000,en.wikipedia,2022,1
NE,90000,en.wikipedia,2022,1
LI,80000,en.wikipedia,2022,1
PF,79000,en.wikipedia,2022,1
CG,76000,en.wikipedia,2022,1
NC,72000,en.wikipedia,2022,1
AI,68000,en.wikipedia,2022,1
VU,65000,en.wikipedia,2022,1
SB,62000,en.wikipedia,2022,1
WS,55000,en.wikipedia,2022,1
BQ,53000,en.wikipedia,2022,1
VG,52000,en.wikipedia,2022,1
GF,46000,en.wikipedia,2022,1
TD,43000,en.wikipedia,2022,1
SM,42000,en.wikipedia,2022,1
MF,41000,en.wikipedia,2022,1
AS,39000,en.wikipedia,2022,1
FK,38000,en.wikipedia,2022,1
PW,36000,en.wikipedia,2022,1
GQ,36000,en.wikipedia,2022,1
CK,28000,en.wikipedia,2022,1
FM,27000,en.wikipedia,2022,1
MH,24000,en.wikipedia,2022,1
BL,22000,en.wikipedia,2022,1
CF,21000,en.wikipedia,2022,1
TO,19000,en.wikipedia,2022,1
YT,18000,en.wikipedia,2022,1
KI,17000,en.wikipedia,2022,1
GW,14000,en.wikipedia,2022,1
KM,12000,en.wikipedia,2022,1
IO,12000,en.wikipedia,2022,1
VA,10000,en.wikipedia,2022,1
MS,10000,en.wikipedia,2022,1
NR,10000,en.wikipedia,2022,1
BV,7000,en.wikipedia,2022,1
ST,7000,en.wikipedia,2022,1
PM,6000,en.wikipedia,2022,1
SH,6000,en.wikipedia,2022,1
NF,5000,en.wikipedia,2022,1
TV,3000,en.wikipedia,2022,1
WF,1000,en.wikipedia,2022,1
KP,1000,en.wikipedia,2022,1
TK,1000,en.wikipedia,2022,1
CX,1000,en.wikipedia,2022,1
SJ,1000,en.wikipedia,2022,1
IT,554452000,it.wikipedia,2022,1
US,9886000,it.wikipedia,2022,1
CH,5535000,it.wikipedia,2022,1
DE,4626000,it.wikipedia,2022,1
GB,3570000,it.wikipedia,2022,1
FR,2813000,it.wikipedia,2022,1
ES,2014000,it.wikipedia,2022,1
NL,1513000,it.wikipedia,2022,1
RU,1489000,it.wikipedia,2022,1
BE,933000,it.wikipedia,2022,1
BR,701000,it.wikipedia,2022,1
CA,625000,it.wikipedia,2022,1
PL,617000,it.wikipedia,2022,1
AT,545000,it.wikipedia,2022,1
IR,536000,it.wikipedia,2022,1
IE,466000,it.wikipedia,2022,1
RO,450000,it.wikipedia,2022,1
AL,406000,it.wikipedia,2022,1
JP,343000,it.wikipedia,2022,1
PT,307000,it.wikipedia,2022,1
SE,297000,it.wikipedia,2022,1
CZ,283000,it.wikipedia,2022,1
SM,252000,it.wikipedia,2022,1
GR,252000,it.wikipedia,2022,1
ID,244000,it.wikipedia,2022,1
AU,235000,it.wikipedia,2022,1
HR,226000,it.wikipedia,2022,1
MX,217000,it.wikipedia,2022,1
AR,215000,it.wikipedia,2022,1
DK,209000,it.wikipedia,2022,1
--,200000,it.wikipedia,2022,1
LU,200000,it.wikipedia,2022,1
HU,197000,it.wikipedia,2022,1
MT,181000,it.wikipedia,2022,1
SI,178000,it.wikipedia,2022,1
TW,178000,it.wikipedia,2022,1
TR,177000,it.wikipedia,2022,1
TH,169000,it.wikipedia,2022,1
HK,163000,it.wikipedia,2022,1
UA,160000,it.wikipedia,2022,1
FI,157000,it.wikipedia,2022,1
SG,155000,it.wikipedia,2022,1
IN,148000,it.wikipedia,2022,1
NO,144000,it.wikipedia,2022,1
AE,137000,it.wikipedia,2022,1
BG,134000,it.wikipedia,2022,1
IL,126000,it.wikipedia,2022,1
RS,120000,it.wikipedia,2022,1
CO,95000,it.wikipedia,2022,1
MY,95000,it.wikipedia,2022,1
SK,94000,it.wikipedia,2022,1
EG,93000,it.wikipedia,2022,1
KR,86000,it.wikipedia,2022,1
PH,83000,it.wikipedia,2022,1
PE,77000,it.wikipedia,2022,1
VN,70000,it.wikipedia,2022,1
MD,67000,it.wikipedia,2022,1
CL,65000,it.wikipedia,2022,1
TN,58000,it.wikipedia,2022,1
DO,55000,it.wikipedia,2022,1
EC,54000,it.wikipedia,2022,1
BD,50000,it.wikipedia,2022,1
LT,48000,it.wikipedia,2022,1
MA,48000,it.wikipedia,2022,1
ZA,46000,it.wikipedia,2022,1
BA,38000,it.wikipedia,2022,1
MC,38000,it.wikipedia,2022,1
DZ,36000,it.wikipedia,2022,1
CY,36000,it.wikipedia,2022,1
LV,35000,it.wikipedia,2022,1
MK,35000,it.wikipedia,2022,1
EE,35000,it.wikipedia,2022,1
SA,35000,it.wikipedia,2022,1
LB,34000,it.wikipedia,2022,1
GE,32000,it.wikipedia,2022,1
VE,31000,it.wikipedia,2022,1
UY,31000,it.wikipedia,2022,1
VA,30000,it.wikipedia,2022,1
MV,27000,it.wikipedia,2022,1
BY,27000,it.wikipedia,2022,1
NZ,25000,it.wikipedia,2022,1
CR,25000,it.wikipedia,2022,1
IQ,24000,it.wikipedia,2022,1
KE,24000,it.wikipedia,2022,1
PK,22000,it.wikipedia,2022,1
IS,22000,it.wikipedia,2022,1
NG,21000,it.wikipedia,2022,1
XK,20000,it.wikipedia,2022,1
SN,19000,it.wikipedia,2022,1
QA,18000,it.wikipedia,2022,1
KZ,17000,it.wikipedia,2022,1
KW,17000,it.wikipedia,2022,1
AZ,16000,it.wikipedia,2022,1
PA,16000,it.wikipedia,2022,1
LY,16000,it.wikipedia,2022,1
PY,16000,it.wikipedia,2022,1
AO,15000,it.wikipedia,2022,1
ME,14000,it.wikipedia,2022,1
JO,13000,it.wikipedia,2022,1
UZ,13000,it.wikipedia,2022,1
GH,13000,it.wikipedia,2022,1
TZ,12000,it.wikipedia,2022,1
CU,12000,it.wikipedia,2022,1
BO,12000,it.wikipedia,2022,1
MU,11000,it.wikipedia,2022,1
AM,11000,it.wikipedia,2022,1
GT,11000,it.wikipedia,2022,1
CI,11000,it.wikipedia,2022,1
ET,10000,it.wikipedia,2022,1
SV,10000,it.wikipedia,2022,1
KH,10000,it.wikipedia,2022,1
LK,9000,it.wikipedia,2022,1
MZ,9000,it.wikipedia,2022,1
CM,9000,it.wikipedia,2022,1
MO,8000,it.wikipedia,2022,1
CV,8000,it.wikipedia,2022,1
OM,8000,it.wikipedia,2022,1
CN,8000,it.wikipedia,2022,1
NP,8000,it.wikipedia,2022,1
SC,7000,it.wikipedia,2022,1
NI,7000,it.wikipedia,2022,1
NE,6000,it.wikipedia,2022,1
UG,6000,it.wikipedia,2022,1
HN,6000,it.wikipedia,2022,1
PR,6000,it.wikipedia,2022,1
LI,5000,it.wikipedia,2022,1
CD,5000,it.wikipedia,2022,1
BH,5000,it.wikipedia,2022,1
MG,5000,it.wikipedia,2022,1
RE,5000,it.wikipedia,2022,1
KG,4000,it.wikipedia,2022,1
TG,4000,it.wikipedia,2022,1
SD,4000,it.wikipedia,2022,1
GP,4000,it.wikipedia,2022,1
AD,4000,it.wikipedia,2022,1
MM,4000,it.wikipedia,2022,1
CG,4000,it.wikipedia,2022,1
MQ,4000,it.wikipedia,2022,1
PS,4000,it.wikipedia,2022,1
ML,3000,it.wikipedia,2022,1
ZM,3000,it.wikipedia,2022,1
LA,3000,it.wikipedia,2022,1
BS,3000,it.wikipedia,2022,1
BN,3000,it.wikipedia,2022,1
SY,3000,it.wikipedia,2022,1
JM,3000,it.wikipedia,2022,1
SO,3000,it.wikipedia,2022,1
BF,3000,it.wikipedia,2022,1
BJ,3000,it.wikipedia,2022,1
GF,3000,it.wikipedia,2022,1
IM,3000,it.wikipedia,2022,1
RW,2000,it.wikipedia,2022,1
MN,2000,it.wikipedia,2022,1
AW,2000,it.wikipedia,2022,1
GA,2000,it.wikipedia,2022,1
GI,2000,it.wikipedia,2022,1
PF,2000,it.wikipedia,2022,1
AG,2000,it.wikipedia,2022,1
DJ,2000,it.wikipedia,2022,1
BB,2000,it.wikipedia,2022,1
JE,2000,it.wikipedia,2022,1
CW,2000,it.wikipedia,2022,1
BI,2000,it.wikipedia,2022,1
HT,2000,it.wikipedia,2022,1
NA,2000,it.wikipedia,2022,1
MW,2000,it.wikipedia,2022,1
TT,2000,it.wikipedia,2022,1
SL,2000,it.wikipedia,2022,1
AF,2000,it.wikipedia,2022,1
TJ,2000,it.wikipedia,2022,1
KY,2000,it.wikipedia,2022,1
GN,2000,it.wikipedia,2022,1
TM,2000,it.wikipedia,2022,1
BW,1000,it.wikipedia,2022,1
GM,1000,it.wikipedia,2022,1
YE,1000,it.wikipedia,2022,1
ZW,1000,it.wikipedia,2022,1
TL,1000,it.wikipedia,2022,1
TC,1000,it.wikipedia,2022,1
GW,1000,it.wikipedia,2022,1
CF,1000,it.wikipedia,2022,1
TD,1000,it.wikipedia,2022,1
MF,1000,it.wikipedia,2022,1
NC,1000,it.wikipedia,2022,1
BL,1000,it.wikipedia,2022,1
LC,1000,it.wikipedia,2022,1
SX,1000,it.wikipedia,2022,1
GY,1000,it.wikipedia,2022,1
GG,1000,it.wikipedia,2022,1
BZ,1000,it.wikipedia,2022,1
GU,1000,it.wikipedia,2022,1
BM,1000,it.wikipedia,2022,1
YT,1000,it.wikipedia,2022,1
SS,1000,it.wikipedia,2022,1
FJ,1000,it.wikipedia,2022,1
SR,1000,it.wikipedia,2022,1
FO,1000,it.wikipedia,2022,1
GQ,1000,it.wikipedia,2022,1
ER,1000,it.wikipedia,2022,1
MR,1000,it.wikipedia,2022,1
AI,1000,it.wikipedia,2022,1
LR,1000,it.wikipedia,2022,1
VC,1000,it.wikipedia,2022,1
GD,1000,it.wikipedia,2022,1
AX,1000,it.wikipedia,2022,1
PG,1000,it.wikipedia,2022,1
SZ,1000,it.wikipedia,2022,1
BQ,1000,it.wikipedia,2022,1
ST,1000,it.wikipedia,2022,1
GL,1000,it.wikipedia,2022,1
MP,1000,it.wikipedia,2022,1
LS,1000,it.wikipedia,2022,1
VI,1000,it.wikipedia,2022,1
KN,1000,it.wikipedia,2022,1
VG,1000,it.wikipedia,2022,1
JP,1050037000,ja.wikipedia,2022,1
US,13324000,ja.wikipedia,2022,1
TW,3270000,ja.wikipedia,2022,1
GB,2375000,ja.wikipedia,2022,1
HK,2280000,ja.wikipedia,2022,1
KR,2042000,ja.wikipedia,2022,1
DE,1564000,ja.wikipedia,2022,1
CA,1171000,ja.wikipedia,2022,1
TH,1024000,ja.wikipedia,2022,1
SG,987000,ja.wikipedia,2022,1
FR,917000,ja.wikipedia,2022,1
AU,756000,ja.wikipedia,2022,1
ID,653000,ja.wikipedia,2022,1
MY,502000,ja.wikipedia,2022,1
VN,485000,ja.wikipedia,2022,1
BR,432000,ja.wikipedia,2022,1
RU,407000,ja.wikipedia,2022,1
IR,394000,ja.wikipedia,2022,1
NL,351000,ja.wikipedia,2022,1
PH,335000,ja.wikipedia,2022,1
IT,328000,ja.wikipedia,2022,1
IN,327000,ja.wikipedia,2022,1
ES,259000,ja.wikipedia,2022,1
MX,221000,ja.wikipedia,2022,1
IE,201000,ja.wikipedia,2022,1
CH,173000,ja.wikipedia,2022,1
PL,153000,ja.wikipedia,2022,1
--,152000,ja.wikipedia,2022,1
SE,146000,ja.wikipedia,2022,1
FI,138000,ja.wikipedia,2022,1
NZ,136000,ja.wikipedia,2022,1
BE,134000,ja.wikipedia,2022,1
AT,108000,ja.wikipedia,2022,1
TR,103000,ja.wikipedia,2022,1
CN,89000,ja.wikipedia,2022,1
AE,76000,ja.wikipedia,2022,1
CZ,73000,ja.wikipedia,2022,1
HU,72000,ja.wikipedia,2022,1
MO,70000,ja.wikipedia,2022,1
AR,70000,ja.wikipedia,2022,1
UA,67000,ja.wikipedia,2022,1
BD,67000,ja.wikipedia,2022,1
KH,62000,ja.wikipedia,2022,1
IL,58000,ja.wikipedia,2022,1
DK,52000,ja.wikipedia,2022,1
PE,49000,ja.wikipedia,2022,1
NO,48000,ja.wikipedia,2022,1
CL,47000,ja.wikipedia,2022,1
EG,43000,ja.wikipedia,2022,1
SA,40000,ja.wikipedia,2022,1
RO,39000,ja.wikipedia,2022,1
PT,35000,ja.wikipedia,2022,1
ZA,33000,ja.wikipedia,2022,1
CO,32000,ja.wikipedia,2022,1
EC,30000,ja.wikipedia,2022,1
GR,29000,ja.wikipedia,2022,1
EE,29000,ja.wikipedia,2022,1
PK,27000,ja.wikipedia,2022,1
MN,26000,ja.wikipedia,2022,1
KE,24000,ja.wikipedia,2022,1
IQ,24000,ja.wikipedia,2022,1
MD,23000,ja.wikipedia,2022,1
MM,23000,ja.wikipedia,2022,1
RS,23000,ja.wikipedia,2022,1
DZ,20000,ja.wikipedia,2022,1
KZ,20000,ja.wikipedia,2022,1
NG,19000,ja.wikipedia,2022,1
PY,18000,ja.wikipedia,2022,1
BG,18000,ja.wikipedia,2022,1
VE,18000,ja.wikipedia,2022,1
LU,17000,ja.wikipedia,2022,1
LA,17000,ja.wikipedia,2022,1
LK,17000,ja.wikipedia,2022,1
SK,16000,ja.wikipedia,2022,1
NP,16000,ja.wikipedia,2022,1
GU,16000,ja.wikipedia,2022,1
LV,14000,ja.wikipedia,2022,1
BY,13000,ja.wikipedia,2022,1
OM,12000,ja.wikipedia,2022,1
MA,12000,ja.wikipedia,2022,1
GE,11000,ja.wikipedia,2022,1
MT,11000,ja.wikipedia,2022,1
JO,11000,ja.wikipedia,2022,1
CR,11000,ja.wikipedia,2022,1
LT,10000,ja.wikipedia,2022,1
BO,10000,ja.wikipedia,2022,1
HR,10000,ja.wikipedia,2022,1
QA,10000,ja.wikipedia,2022,1
UZ,10000,ja.wikipedia,2022,1
SI,9000,ja.wikipedia,2022,1
GT,8000,ja.wikipedia,2022,1
PA,8000,ja.wikipedia,2022,1
UY,8000,ja.wikipedia,2022,1
TN,7000,ja.wikipedia,2022,1
KG,7000,ja.wikipedia,2022,1
DO,7000,ja.wikipedia,2022,1
CI,6000,ja.wikipedia,2022,1
GH,6000,ja.wikipedia,2022,1
BN,6000,ja.wikipedia,2022,1
KW,6000,ja.wikipedia,2022,1
IS,6000,ja.wikipedia,2022,1
HN,5000,ja.wikipedia,2022,1
SV,5000,ja.wikipedia,2022,1
PR,5000,ja.wikipedia,2022,1
CY,5000,ja.wikipedia,2022,1
SN,5000,ja.wikipedia,2022,1
MG,5000,ja.wikipedia,2022,1
BH,5000,ja.wikipedia,2022,1
LB,5000,ja.wikipedia,2022,1
BA,5000,ja.wikipedia,2022,1
UG,4000,ja.wikipedia,2022,1
MP,4000,ja.wikipedia,2022,1
TT,4000,ja.wikipedia,2022,1
JM,4000,ja.wikipedia,2022,1
AM,4000,ja.wikipedia,2022,1
FJ,4000,ja.wikipedia,2022,1
AZ,4000,ja.wikipedia,2022,1
AL,4000,ja.wikipedia,2022,1
PW,4000,ja.wikipedia,2022,1
TZ,3000,ja.wikipedia,2022,1
MV,3000,ja.wikipedia,2022,1
ET,3000,ja.wikipedia,2022,1
CD,3000,ja.wikipedia,2022,1
DJ,3000,ja.wikipedia,2022,1
NI,3000,ja.wikipedia,2022,1
CU,3000,ja.wikipedia,2022,1
RW,3000,ja.wikipedia,2022,1
MK,3000,ja.wikipedia,2022,1
SC,3000,ja.wikipedia,2022,1
NA,3000,ja.wikipedia,2022,1
ZM,2000,ja.wikipedia,2022,1
CM,2000,ja.wikipedia,2022,1
MU,2000,ja.wikipedia,2022,1
SD,2000,ja.wikipedia,2022,1
MR,2000,ja.wikipedia,2022,1
MW,2000,ja.wikipedia,2022,1
WS,2000,ja.wikipedia,2022,1
PF,2000,ja.wikipedia,2022,1
TG,2000,ja.wikipedia,2022,1
BT,2000,ja.wikipedia,2022,1
GA,2000,ja.wikipedia,2022,1
BF,2000,ja.wikipedia,2022,1
SY,2000,ja.wikipedia,2022,1
MZ,2000,ja.wikipedia,2022,1
LY,2000,ja.wikipedia,2022,1
AO,2000,ja.wikipedia,2022,1
TJ,2000,ja.wikipedia,2022,1
BW,2000,ja.wikipedia,2022,1
PS,2000,ja.wikipedia,2022,1
NC,2000,ja.wikipedia,2022,1
BB,2000,ja.wikipedia,2022,1
PG,2000,ja.wikipedia,2022,1
BJ,2000,ja.wikipedia,2022,1
IM,2000,ja.wikipedia,2022,1
MH,2000,ja.wikipedia,2022,1
RE,2000,ja.wikipedia,2022,1
ZW,1000,ja.wikipedia,2022,1
MC,1000,ja.wikipedia,2022,1
ML,1000,ja.wikipedia,2022,1
SO,1000,ja.wikipedia,2022,1
TL,1000,ja.wikipedia,2022,1
AF,1000,ja.wikipedia,2022,1
FM,1000,ja.wikipedia,2022,1
SS,1000,ja.wikipedia,2022,1
YE,1000,ja.wikipedia,2022,1
ME,1000,ja.wikipedia,2022,1
GN,1000,ja.wikipedia,2022,1
LC,1000,ja.wikipedia,2022,1
BM,1000,ja.wikipedia,2022,1
BS,1000,ja.wikipedia,2022,1
HT,1000,ja.wikipedia,2022,1
GY,1000,ja.wikipedia,2022,1
BZ,1000,ja.wikipedia,2022,1
MQ,1000,ja.wikipedia,2022,1
XK,1000,ja.wikipedia,2022,1
SL,1000,ja.wikipedia,2022,1
GP,1000,ja.wikipedia,2022,1
SR,1000,ja.wikipedia,2022,1
JE,1000,ja.wikipedia,2022,1
SB,1000,ja.wikipedia,2022,1
LI,1000,ja.wikipedia,2022,1
AW,1000,ja.wikipedia,2022,1
TM,1000,ja.wikipedia,2022,1
CG,1000,ja.wikipedia,2022,1
KY,1000,ja.wikipedia,2022,1
BI,1000,ja.wikipedia,2022,1
VU,1000,ja.wikipedia,2022,1
LR,1000,ja.wikipedia,2022,1
AD,1000,ja.wikipedia,2022,1
ER,1000,ja.wikipedia,2022,1
GF,1000,ja.wikipedia,2022,1
NE,1000,ja.wikipedia,2022,1
GM,1000,ja.wikipedia,2022,1
GG,1000,ja.wikipedia,2022,1
CW,1000,ja.wikipedia,2022,1
FO,1000,ja.wikipedia,2022,1
VI,1000,ja.wikipedia,2022,1
TO,1000,ja.wikipedia,2022,1
TC,1000,ja.wikipedia,2022,1
GL,1000,ja.wikipedia,2022,1
LS,1000,ja.wikipedia,2022,1
CV,1000,ja.wikipedia,2022,1
AX,1000,ja.wikipedia,2022,1
SZ,1000,ja.wikipedia,2022,1
DM,1000,ja.wikipedia,2022,1
BL,1000,ja.wikipedia,2022,1
GI,1000,ja.wikipedia,2022,1
AG,1000,ja.wikipedia,2022,1
SM,1000,ja.wikipedia,2022,1
GD,1000,ja.wikipedia,2022,1
TW,241474000,zh.wikipedia,2022,1
HK,113100000,zh.wikipedia,2022,1
US,45283000,zh.wikipedia,2022,1
MY,17492000,zh.wikipedia,2022,1
SG,14867000,zh.wikipedia,2022,1
JP,12222000,zh.wikipedia,2022,1
CA,10111000,zh.wikipedia,2022,1
GB,9347000,zh.wikipedia,2022,1
AU,6025000,zh.wikipedia,2022,1
MO,4921000,zh.wikipedia,2022,1
DE,4648000,zh.wikipedia,2022,1
FR,2367000,zh.wikipedia,2022,1
CN,2166000,zh.wikipedia,2022,1
KR,1828000,zh.wikipedia,2022,1
NL,1549000,zh.wikipedia,2022,1
ID,1542000,zh.wikipedia,2022,1
IT,1310000,zh.wikipedia,2022,1
TH,1127000,zh.wikipedia,2022,1
RU,1076000,zh.wikipedia,2022,1
ES,1063000,zh.wikipedia,2022,1
BR,1063000,zh.wikipedia,2022,1
NZ,900000,zh.wikipedia,2022,1
PH,889000,zh.wikipedia,2022,1
VN,860000,zh.wikipedia,2022,1
SE,546000,zh.wikipedia,2022,1
CH,488000,zh.wikipedia,2022,1
IE,436000,zh.wikipedia,2022,1
IN,433000,zh.wikipedia,2022,1
KH,377000,zh.wikipedia,2022,1
IR,329000,zh.wikipedia,2022,1
AE,313000,zh.wikipedia,2022,1
--,310000,zh.wikipedia,2022,1
BE,290000,zh.wikipedia,2022,1
PL,282000,zh.wikipedia,2022,1
FI,249000,zh.wikipedia,2022,1
BD,241000,zh.wikipedia,2022,1
MX,234000,zh.wikipedia,2022,1
AT,230000,zh.wikipedia,2022,1
LA,212000,zh.wikipedia,2022,1
DK,200000,zh.wikipedia,2022,1
HU,183000,zh.wikipedia,2022,1
PT,174000,zh.wikipedia,2022,1
EC,166000,zh.wikipedia,2022,1
NO,165000,zh.wikipedia,2022,1
UA,154000,zh.wikipedia,2022,1
MM,151000,zh.wikipedia,2022,1
AR,148000,zh.wikipedia,2022,1
TR,148000,zh.wikipedia,2022,1
CZ,147000,zh.wikipedia,2022,1
ZA,125000,zh.wikipedia,2022,1
BY,101000,zh.wikipedia,2022,1
PK,86000,zh.wikipedia,2022,1
KZ,86000,zh.wikipedia,2022,1
RO,86000,zh.wikipedia,2022,1
LU,85000,zh.wikipedia,2022,1
GR,84000,zh.wikipedia,2022,1
IL,84000,zh.wikipedia,2022,1
EG,78000,zh.wikipedia,2022,1
IQ,76000,zh.wikipedia,2022,1
SA,74000,zh.wikipedia,2022,1
CL,74000,zh.wikipedia,2022,1
CO,64000,zh.wikipedia,2022,1
PE,62000,zh.wikipedia,2022,1
PA,62000,zh.wikipedia,2022,1
BN,56000,zh.wikipedia,2022,1
DZ,55000,zh.wikipedia,2022,1
NG,55000,zh.wikipedia,2022,1
BG,52000,zh.wikipedia,2022,1
RS,51000,zh.wikipedia,2022,1
EE,50000,zh.wikipedia,2022,1
VE,40000,zh.wikipedia,2022,1
KE,40000,zh.wikipedia,2022,1
NP,39000,zh.wikipedia,2022,1
SC,38000,zh.wikipedia,2022,1
CR,32000,zh.wikipedia,2022,1
LV,31000,zh.wikipedia,2022,1
PY,30000,zh.wikipedia,2022,1
UZ,30000,zh.wikipedia,2022,1
MA,28000,zh.wikipedia,2022,1
CY,28000,zh.wikipedia,2022,1
ET,27000,zh.wikipedia,2022,1
GE,26000,zh.wikipedia,2022,1
SK,25000,zh.wikipedia,2022,1
QA,24000,zh.wikipedia,2022,1
DO,23000,zh.wikipedia,2022,1
MN,23000,zh.wikipedia,2022,1
GH,23000,zh.wikipedia,2022,1
AO,22000,zh.wikipedia,2022,1
LT,21000,zh.wikipedia,2022,1
MD,21000,zh.wikipedia,2022,1
LK,21000,zh.wikipedia,2022,1
CI,21000,zh.wikipedia,2022,1
CD,21000,zh.wikipedia,2022,1
MT,20000,zh.wikipedia,2022,1
UG,20000,zh.wikipedia,2022,1
ZM,18000,zh.wikipedia,2022,1
TZ,18000,zh.wikipedia,2022,1
BA,18000,zh.wikipedia,2022,1
SN,18000,zh.wikipedia,2022,1
MU,17000,zh.wikipedia,2022,1
HR,16000,zh.wikipedia,2022,1
TN,16000,zh.wikipedia,2022,1
