country_long,iso2,project,page_id,page_title,pageviews,date
United States of America,US,en.wikipedia,37220,Infection,613,2022-01-20
United States of America,US,en.wikipedia,33583,World Health Organization,969,2022-01-20
United States of America,US,en.wikipedia,158400,Sepsis,2374,2022-01-20
United States of America,US,en.wikipedia,443800,Shingles,1509,2022-01-20
United States of America,US,en.wikipedia,61088,Smallpox vaccine,758,2022-01-21
United States of America,US,en.wikipedia,28848,Scabies,918,2022-01-21
United States of America,US,en.wikipedia,44410,Conjunctivitis,467,2022-01-21
United States of America,US,en.wikipedia,6064646,Index case,736,2022-01-21
United States of America,US,en.wikipedia,310094,Sore throat,524,2022-01-21
United States of America,US,en.wikipedia,46253,Fever,535,2022-01-21
United States of America,US,en.wikipedia,37636,Encephalitis,641,2022-01-21
United States of America,US,en.wikipedia,53951,Diarrhea,649,2022-01-21
United States of America,US,en.wikipedia,452461,Myocarditis,2450,2022-01-21
United States of America,US,en.wikipedia,602790,Asymptomatic,738,2022-01-21
United States of America,US,en.wikipedia,19167679,Virus,1474,2022-01-21
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),762,2022-01-21
United States of America,US,en.wikipedia,18821046,Chickenpox,758,2022-01-21
United States of America,US,en.wikipedia,562958,Signs and symptoms,513,2022-01-21
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,765,2022-01-21
United States of America,US,en.wikipedia,16829895,Smallpox,2132,2022-01-21
United States of America,US,en.wikipedia,37220,Infection,553,2022-01-21
United States of America,US,en.wikipedia,33583,World Health Organization,1025,2022-01-21
United States of America,US,en.wikipedia,158400,Sepsis,2389,2022-01-21
United States of America,US,en.wikipedia,443800,Shingles,1444,2022-01-21
United States of America,US,en.wikipedia,6682,Clade,497,2022-01-22
United States of America,US,en.wikipedia,61088,Smallpox vaccine,719,2022-01-22
United States of America,US,en.wikipedia,28848,Scabies,1000,2022-01-22
United States of America,US,en.wikipedia,6064646,Index case,933,2022-01-22
United States of America,US,en.wikipedia,310094,Sore throat,560,2022-01-22
United States of America,US,en.wikipedia,172323,Rubella,549,2022-01-22
United States of America,US,en.wikipedia,37636,Encephalitis,597,2022-01-22
United States of America,US,en.wikipedia,53951,Diarrhea,2386,2022-01-22
United States of America,US,en.wikipedia,452461,Myocarditis,3467,2022-01-22
United States of America,US,en.wikipedia,602790,Asymptomatic,653,2022-01-22
United States of America,US,en.wikipedia,19167679,Virus,1281,2022-01-22
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),925,2022-01-22
United States of America,US,en.wikipedia,18821046,Chickenpox,709,2022-01-22
United States of America,US,en.wikipedia,562958,Signs and symptoms,463,2022-01-22
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,793,2022-01-22
United States of America,US,en.wikipedia,16829895,Smallpox,1970,2022-01-22
United States of America,US,en.wikipedia,37220,Infection,549,2022-01-22
United States of America,US,en.wikipedia,33583,World Health Organization,713,2022-01-22
United States of America,US,en.wikipedia,158400,Sepsis,2222,2022-01-22
United States of America,US,en.wikipedia,443800,Shingles,1420,2022-01-22
United States of America,US,en.wikipedia,34049,Wart,488,2022-01-22
United States of America,US,en.wikipedia,6682,Clade,472,2022-01-23
United States of America,US,en.wikipedia,61088,Smallpox vaccine,706,2022-01-23
United States of America,US,en.wikipedia,28848,Scabies,829,2022-01-23
United States of America,US,en.wikipedia,6064646,Index case,1181,2022-01-23
United States of America,US,en.wikipedia,310094,Sore throat,510,2022-01-23
United States of America,US,en.wikipedia,37636,Encephalitis,571,2022-01-23
United States of America,US,en.wikipedia,53951,Diarrhea,1230,2022-01-23
United States of America,US,en.wikipedia,452461,Myocarditis,2705,2022-01-23
United States of America,US,en.wikipedia,602790,Asymptomatic,533,2022-01-23
United States of America,US,en.wikipedia,19167679,Virus,1163,2022-01-23
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),555,2022-01-23
United States of America,US,en.wikipedia,18821046,Chickenpox,706,2022-01-23
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,669,2022-01-23
United States of America,US,en.wikipedia,16829895,Smallpox,1920,2022-01-23
United States of America,US,en.wikipedia,37220,Infection,574,2022-01-23
United States of America,US,en.wikipedia,33583,World Health Organization,811,2022-01-23
United States of America,US,en.wikipedia,158400,Sepsis,2350,2022-01-23
United States of America,US,en.wikipedia,6682,Clade,473,2022-01-24
United States of America,US,en.wikipedia,61088,Smallpox vaccine,776,2022-01-24
United States of America,US,en.wikipedia,28848,Scabies,829,2022-01-24
United States of America,US,en.wikipedia,44410,Conjunctivitis,515,2022-01-24
United States of America,US,en.wikipedia,6064646,Index case,869,2022-01-24
United States of America,US,en.wikipedia,310094,Sore throat,487,2022-01-24
United States of America,US,en.wikipedia,46253,Fever,459,2022-01-24
United States of America,US,en.wikipedia,37636,Encephalitis,568,2022-01-24
United States of America,US,en.wikipedia,53951,Diarrhea,1325,2022-01-24
United States of America,US,en.wikipedia,452461,Myocarditis,2512,2022-01-24
United States of America,US,en.wikipedia,602790,Asymptomatic,603,2022-01-24
United States of America,US,en.wikipedia,19167679,Virus,1274,2022-01-24
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),563,2022-01-24
United States of America,US,en.wikipedia,18821046,Chickenpox,761,2022-01-24
United States of America,US,en.wikipedia,562958,Signs and symptoms,473,2022-01-24
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,680,2022-01-24
United States of America,US,en.wikipedia,16829895,Smallpox,1905,2022-01-24
United States of America,US,en.wikipedia,37220,Infection,594,2022-01-24
United States of America,US,en.wikipedia,33583,World Health Organization,1131,2022-01-24
United States of America,US,en.wikipedia,158400,Sepsis,2195,2022-01-24
United States of America,US,en.wikipedia,443800,Shingles,1676,2022-01-24
United States of America,US,en.wikipedia,61088,Smallpox vaccine,631,2022-01-25
United States of America,US,en.wikipedia,771986,Skin condition,539,2022-01-25
United States of America,US,en.wikipedia,28848,Scabies,875,2022-01-25
United States of America,US,en.wikipedia,44410,Conjunctivitis,501,2022-01-25
United States of America,US,en.wikipedia,6064646,Index case,668,2022-01-25
United States of America,US,en.wikipedia,46253,Fever,460,2022-01-25
United States of America,US,en.wikipedia,172323,Rubella,530,2022-01-25
United States of America,US,en.wikipedia,37636,Encephalitis,654,2022-01-25
United States of America,US,en.wikipedia,53951,Diarrhea,1079,2022-01-25
United States of America,US,en.wikipedia,452461,Myocarditis,2850,2022-01-25
United States of America,US,en.wikipedia,602790,Asymptomatic,564,2022-01-25
United States of America,US,en.wikipedia,19167679,Virus,1473,2022-01-25
United States of America,US,en.wikipedia,18821046,Chickenpox,682,2022-01-25
United States of America,US,en.wikipedia,562958,Signs and symptoms,553,2022-01-25
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,864,2022-01-25
United States of America,US,en.wikipedia,16829895,Smallpox,2223,2022-01-25
United States of America,US,en.wikipedia,37220,Infection,656,2022-01-25
United States of America,US,en.wikipedia,33583,World Health Organization,1129,2022-01-25
United States of America,US,en.wikipedia,158400,Sepsis,2932,2022-01-25
United States of America,US,en.wikipedia,443800,Shingles,1600,2022-01-25
United States of America,US,en.wikipedia,34049,Wart,531,2022-01-25
United States of America,US,en.wikipedia,61088,Smallpox vaccine,850,2022-01-26
United States of America,US,en.wikipedia,771986,Skin condition,455,2022-01-26
United States of America,US,en.wikipedia,28848,Scabies,824,2022-01-26
United States of America,US,en.wikipedia,44410,Conjunctivitis,488,2022-01-26
United States of America,US,en.wikipedia,6064646,Index case,831,2022-01-26
United States of America,US,en.wikipedia,310094,Sore throat,451,2022-01-26
United States of America,US,en.wikipedia,46253,Fever,460,2022-01-26
United States of America,US,en.wikipedia,172323,Rubella,620,2022-01-26
United States of America,US,en.wikipedia,37636,Encephalitis,585,2022-01-26
United States of America,US,en.wikipedia,53951,Diarrhea,743,2022-01-26
United States of America,US,en.wikipedia,452461,Myocarditis,3107,2022-01-26
United States of America,US,en.wikipedia,602790,Asymptomatic,692,2022-01-26
United States of America,US,en.wikipedia,19167679,Virus,1639,2022-01-26
United States of America,US,en.wikipedia,18821046,Chickenpox,920,2022-01-26
United States of America,US,en.wikipedia,562958,Signs and symptoms,702,2022-01-26
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,841,2022-01-26
United States of America,US,en.wikipedia,16829895,Smallpox,2412,2022-01-26
United States of America,US,en.wikipedia,37220,Infection,732,2022-01-26
United States of America,US,en.wikipedia,33583,World Health Organization,1197,2022-01-26
United States of America,US,en.wikipedia,158400,Sepsis,2553,2022-01-26
United States of America,US,en.wikipedia,61088,Smallpox vaccine,752,2022-01-27
United States of America,US,en.wikipedia,771986,Skin condition,501,2022-01-27
United States of America,US,en.wikipedia,28848,Scabies,927,2022-01-27
United States of America,US,en.wikipedia,44410,Conjunctivitis,496,2022-01-27
United States of America,US,en.wikipedia,6064646,Index case,740,2022-01-27
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,579,2022-01-27
United States of America,US,en.wikipedia,172323,Rubella,1071,2022-01-27
United States of America,US,en.wikipedia,37636,Encephalitis,603,2022-01-27
United States of America,US,en.wikipedia,53951,Diarrhea,1024,2022-01-27
United States of America,US,en.wikipedia,452461,Myocarditis,3222,2022-01-27
United States of America,US,en.wikipedia,602790,Asymptomatic,665,2022-01-27
United States of America,US,en.wikipedia,19167679,Virus,1620,2022-01-27
United States of America,US,en.wikipedia,18821046,Chickenpox,780,2022-01-27
United States of America,US,en.wikipedia,562958,Signs and symptoms,688,2022-01-27
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,903,2022-01-27
United States of America,US,en.wikipedia,16829895,Smallpox,2186,2022-01-27
United States of America,US,en.wikipedia,37220,Infection,778,2022-01-27
United States of America,US,en.wikipedia,33583,World Health Organization,1459,2022-01-27
United States of America,US,en.wikipedia,158400,Sepsis,2500,2022-01-27
United States of America,US,en.wikipedia,34049,Wart,544,2022-01-27
United States of America,US,en.wikipedia,6682,Clade,539,2022-01-28
United States of America,US,en.wikipedia,61088,Smallpox vaccine,745,2022-01-28
United States of America,US,en.wikipedia,771986,Skin condition,489,2022-01-28
United States of America,US,en.wikipedia,28848,Scabies,872,2022-01-28
United States of America,US,en.wikipedia,44410,Conjunctivitis,525,2022-01-28
United States of America,US,en.wikipedia,6064646,Index case,680,2022-01-28
United States of America,US,en.wikipedia,46253,Fever,497,2022-01-28
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,451,2022-01-28
United States of America,US,en.wikipedia,172323,Rubella,739,2022-01-28
United States of America,US,en.wikipedia,37636,Encephalitis,666,2022-01-28
United States of America,US,en.wikipedia,53951,Diarrhea,1203,2022-01-28
United States of America,US,en.wikipedia,452461,Myocarditis,2694,2022-01-28
United States of America,US,en.wikipedia,602790,Asymptomatic,504,2022-01-28
United States of America,US,en.wikipedia,19167679,Virus,1777,2022-01-28
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),473,2022-01-28
United States of America,US,en.wikipedia,235562,Fatigue,469,2022-01-28
United States of America,US,en.wikipedia,18821046,Chickenpox,775,2022-01-28
United States of America,US,en.wikipedia,562958,Signs and symptoms,747,2022-01-28
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,911,2022-01-28
United States of America,US,en.wikipedia,16829895,Smallpox,2340,2022-01-28
United States of America,US,en.wikipedia,37220,Infection,909,2022-01-28
United States of America,US,en.wikipedia,33583,World Health Organization,1944,2022-01-28
United States of America,US,en.wikipedia,69893,Headache,1213,2022-01-28
United States of America,US,en.wikipedia,158400,Sepsis,2650,2022-01-28
United States of America,US,en.wikipedia,6682,Clade,454,2022-01-29
United States of America,US,en.wikipedia,61088,Smallpox vaccine,653,2022-01-29
United States of America,US,en.wikipedia,28848,Scabies,794,2022-01-29
United States of America,US,en.wikipedia,44410,Conjunctivitis,566,2022-01-29
United States of America,US,en.wikipedia,6064646,Index case,933,2022-01-29
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,477,2022-01-29
United States of America,US,en.wikipedia,172323,Rubella,635,2022-01-29
United States of America,US,en.wikipedia,37636,Encephalitis,657,2022-01-29
United States of America,US,en.wikipedia,53951,Diarrhea,1479,2022-01-29
United States of America,US,en.wikipedia,452461,Myocarditis,2216,2022-01-29
United States of America,US,en.wikipedia,602790,Asymptomatic,563,2022-01-29
United States of America,US,en.wikipedia,19167679,Virus,1363,2022-01-29
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),467,2022-01-29
United States of America,US,en.wikipedia,18821046,Chickenpox,808,2022-01-29
United States of America,US,en.wikipedia,562958,Signs and symptoms,562,2022-01-29
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,799,2022-01-29
United States of America,US,en.wikipedia,16829895,Smallpox,2259,2022-01-29
United States of America,US,en.wikipedia,37220,Infection,558,2022-01-29
